category,raw_sketch_ind,fc6_sketch_ind,raw_sketch_pca_ind,fc6_sketch_pca_ind
axe,4915,4765,4915,4765
axe,4931,3572,4931,3572
axe,4973,4734,4973,4734
axe,5014,3588,5014,3588
axe,5048,4682,5048,4682
axe,5079,4474,5079,4474
axe,5113,4645,5113,4645
axe,5121,4626,5121,4626
axe,5171,3676,5171,3676
axe,5210,11487,5210,11487
axe,5227,4587,5227,4587
axe,5276,4551,5276,4551
axe,5282,3694,5282,3694
axe,5319,11617,5319,11617
axe,5349,3738,5349,3738
axe,5383,4537,5383,4537
axe,5409,10137,5409,10137
axe,5444,4484,5444,4484
axe,5497,3632,5497,3632
axe,5534,7298,5534,7298
axe,5547,2907,5547,2907
axe,5585,2871,5585,2871
axe,5628,10448,5628,10448
axe,5646,11919,5646,11919
axe,5676,11058,5676,11058
axe,5696,6845,5696,6845
axe,5735,2055,5735,2055
axe,5784,6809,5784,6809
axe,5820,6759,5820,6759
axe,5827,9858,5827,9858
axe,5881,2093,5881,2093
axe,5919,6730,5919,6730
axe,5923,6711,5923,6711
axe,5980,6864,5980,6864
axe,5986,2115,5986,2115
axe,6040,2154,6040,2154
axe,6060,6683,6060,6683
axe,6101,11889,6101,11889
axe,6112,2180,6112,2180
axe,6144,6646,6144,6646
axe,6187,6614,6187,6614
axe,6238,10240,6238,10240
axe,6263,2220,6263,2220
axe,6281,6576,6281,6576
axe,6305,6531,6305,6531
axe,6338,2264,6338,2264
axe,6396,11084,6396,11084
axe,6405,6502,6405,6502
axe,6440,1994,6440,1994
axe,6479,1964,6479,1964
axe,6502,7268,6502,7268
axe,6531,7248,6531,7248
axe,6576,11999,6576,11999
axe,6614,1745,6614,1745
axe,6646,7218,6646,7218
axe,6683,1760,6683,1760
axe,6711,10996,6711,10996
axe,6730,7199,6730,7199
axe,6759,11008,6759,11008
axe,6809,11954,6809,11954
axe,6845,7146,6845,7146
axe,6864,6893,6864,6893
axe,6893,1816,6893,1816
axe,6933,7113,6933,7113
axe,6957,7077,6957,7077
axe,6984,7041,6984,7041
axe,7021,1874,7021,1874
axe,7041,7021,7041,7021
axe,7077,1893,7077,1893
axe,7113,6984,7113,6984
axe,7146,1947,7146,1947
axe,7199,6957,7199,6957
axe,7218,9839,7218,9839
axe,7248,6933,7248,6933
axe,7268,1835,7268,1835
axe,7298,5676,7298,5676
axe,7346,11120,7346,11120
axe,7380,2292,7380,2292
axe,7403,11226,7403,11226
axe,7447,6040,7447,6040
axe,7466,2624,7466,2624
axe,7516,11838,7516,11838
axe,7545,5986,7545,5986
axe,7563,2663,7563,2663
axe,7588,5980,7588,5980
axe,7645,2689,7645,2689
axe,7659,5923,7659,5923
axe,7693,5919,7693,5919
axe,7714,11243,7714,11243
axe,7748,9948,7748,9948
axe,7803,2727,7803,2727
axe,7822,11782,7822,11782
axe,7868,5827,7868,5827
axe,7876,2770,7876,2770
axe,7904,2806,7904,2806
axe,7938,5820,7938,5820
axe,7993,10486,7993,10486
axe,8014,5784,8014,5784
axe,8061,5735,8061,5735
axe,8088,2840,8088,2840
axe,8118,11290,8118,11290
axe,8149,5696,8149,5696
axe,8160,5881,8160,5881
axe,8195,6479,8195,6479
axe,8232,2598,8232,2598
axe,8286,11192,8286,11192
axe,8302,2311,8302,2311
axe,8330,6440,8330,6440
axe,8364,6405,8364,6405
axe,8407,2348,8407,2348
axe,8439,11139,8439,11139
axe,8463,6396,8463,6396
axe,8484,2386,8484,2386
axe,8514,6338,8514,6338
axe,8561,2429,8561,2429
axe,8606,6305,8606,6305
axe,8612,11845,8612,11845
axe,8660,6060,8660,6060
axe,8675,2459,8675,2459
axe,8734,6263,8734,6263
axe,8761,10211,8761,10211
axe,8785,2467,8785,2467
axe,8804,6238,8804,6238
axe,8845,2506,8845,2506
axe,8868,6187,8868,6187
axe,8916,2559,8916,2559
axe,8936,9909,8936,9909
axe,8985,6144,8985,6144
axe,9015,6112,9015,6112
axe,9027,6101,9027,6101
axe,9066,6281,9066,6281
axe,9095,2561,9095,2561
axe,9133,4053,9133,4053
axe,9176,9645,9176,9645
axe,9187,9503,9187,9503
axe,9246,8845,9246,8845
axe,9275,787,9275,787
axe,9304,126,9304,126
axe,9312,550,9312,550
axe,9354,8868,9354,8868
axe,9382,199,9382,199
axe,9434,8514,9434,8514
axe,9453,10346,9453,10346
axe,9503,10689,9503,10689
axe,9526,9526,9526,9526
axe,9537,823,9537,823
axe,9596,8484,9596,8484
axe,9621,9095,9621,9095
axe,9645,10762,9645,10762
axe,9688,8561,9688,8561
axe,9708,513,9708,513
axe,9744,8286,9744,8286
axe,9764,9708,9764,9708
axe,9794,613,9794,613
axe,9839,9246,9839,9246
axe,9858,9621,9858,9621
axe,9909,8785,9909,8785
axe,9948,8232,9948,8232
axe,9953,9688,9953,9688
axe,10014,9453,10014,9453
axe,10021,8804,10021,8804
axe,10067,744,10067,744
axe,10108,1004,10108,1004
axe,10137,9133,10137,9133
axe,10160,9354,10160,9354
axe,10198,8606,10198,8606
axe,10211,606,10211,606
axe,10240,10803,10240,10803
axe,10290,378,10290,378
axe,10335,8612,10335,8612
axe,10346,10586,10346,10586
axe,10373,962,10373,962
axe,10415,8407,10415,8407
axe,10448,9275,10448,9275
axe,10486,8330,10486,8330
axe,10527,933,10527,933
axe,10558,453,10558,453
axe,10586,922,10586,922
axe,10601,52,10601,52
axe,10655,10670,10655,10670
axe,10670,10655,10670,10655
axe,10689,12272,10689,12272
axe,10731,9537,10731,9537
axe,10762,418,10762,418
axe,10803,8364,10803,8364
axe,10835,9015,10835,9015
axe,10856,12198,10856,12198
axe,10897,873,10897,873
axe,10928,8916,10928,8916
axe,10949,9066,10949,9066
axe,10996,12237,10996,12237
axe,11008,10373,11008,10373
axe,11058,9312,11058,9312
axe,11084,9596,11084,9596
axe,11120,838,11120,838
axe,11139,415,11139,415
axe,11192,8936,11192,8936
axe,11226,263,11226,263
axe,11243,9304,11243,9304
axe,11290,8302,11290,8302
axe,11307,495,11307,495
axe,11330,72,11330,72
axe,11382,8463,11382,8463
axe,11406,12155,11406,12155
axe,11452,250,11452,250
axe,11487,8439,11487,8439
axe,11489,8985,11489,8985
axe,11527,1,11527,1
axe,11567,9027,11567,9027
axe,11612,9187,11612,9187
axe,11617,9176,11617,9176
axe,11651,9434,11651,9434
axe,11694,12166,11694,12166
axe,11729,10731,11729,10731
axe,11769,307,11769,307
axe,11782,8660,11782,8660
axe,11838,10415,11838,10415
axe,11845,157,11845,157
axe,11889,351,11889,351
axe,11919,696,11919,696
axe,11954,10601,11954,10601
axe,11999,1046,11999,1046
axe,12010,8195,12010,8195
axe,12053,8734,12053,8734
axe,12084,8761,12084,8761
axe,12124,8675,12124,8675
axe,12155,12124,12155,12124
axe,12166,718,12166,718
axe,12198,9382,12198,9382
axe,12237,645,12237,645
axe,12272,165,12272,165
blimp,16,4353,16,4353
blimp,57,1583,57,1583
blimp,70,6044,70,6044
blimp,96,10200,96,10200
blimp,151,5998,151,5998
blimp,168,2625,168,2625
blimp,221,484,221,484
blimp,236,6938,236,6938
blimp,270,10135,270,10135
blimp,315,11910,315,11910
blimp,349,7486,349,7486
blimp,357,8971,357,8971
blimp,393,2060,393,2060
blimp,439,5970,439,5970
blimp,479,10100,479,10100
blimp,484,4986,484,4986
blimp,516,3635,516,3635
blimp,560,7499,560,7499
blimp,576,3414,576,3414
blimp,631,2666,631,2666
blimp,659,4324,659,4324
blimp,692,3840,692,3840
blimp,720,9513,720,9513
blimp,766,8944,766,8944
blimp,783,10441,783,10441
blimp,813,4695,813,4695
blimp,833,6097,833,6097
blimp,869,1650,869,1650
blimp,902,3450,902,3450
blimp,940,6824,940,6824
blimp,960,4385,960,4385
blimp,1002,7391,1002,7391
blimp,1025,2206,1025,2206
blimp,1081,833,1081,833
blimp,1101,6067,1101,6067
blimp,1150,2621,1150,2621
blimp,1156,11493,1156,11493
blimp,1191,9945,1191,9945
blimp,1246,8451,1246,8451
blimp,1279,6640,1279,6640
blimp,1281,10958,1281,10958
blimp,1333,151,1333,151
blimp,1354,692,1354,692
blimp,1392,6798,1392,6798
blimp,1421,7401,1421,7401
blimp,1455,659,1455,659
blimp,1487,2150,1487,2150
blimp,1535,11098,1535,11098
blimp,1567,1606,1567,1606
blimp,1583,70,1583,70
blimp,1606,11214,1606,11214
blimp,1650,3820,1650,3820
blimp,1682,7451,1682,7451
blimp,1727,4934,1727,4934
blimp,1758,11419,1758,11419
blimp,1784,4620,1784,4620
blimp,1811,869,1811,869
blimp,1826,479,1826,479
blimp,1886,10669,1886,10669
blimp,1902,10919,1902,10919
blimp,1931,10577,1931,10577
blimp,1968,8696,1968,8696
blimp,2013,9307,2013,9307
blimp,2023,9001,2023,9001
blimp,2060,1455,2060,1455
blimp,2089,7647,2089,7647
blimp,2142,2764,2142,2764
blimp,2150,3882,2150,3882
blimp,2206,2089,2206,2089
blimp,2233,902,2233,902
blimp,2249,4272,2249,4272
blimp,2293,6708,2293,6708
blimp,2326,5852,2326,5852
blimp,2362,439,2362,439
blimp,2394,10270,2394,10270
blimp,2403,11376,2403,11376
blimp,2436,11613,2436,11613
blimp,2491,5798,2491,5798
blimp,2520,10359,2520,10359
blimp,2537,1421,2537,1421
blimp,2585,4643,2585,4643
blimp,2621,7662,2621,7662
blimp,2625,5775,2625,5775
blimp,2666,2805,2666,2805
blimp,2704,7708,2704,7708
blimp,2749,11247,2749,11247
blimp,2764,2142,2764,2142
blimp,2805,8375,2805,8375
blimp,2828,1567,2828,1567
blimp,2877,11447,2877,11447
blimp,2901,5035,2901,5035
blimp,2929,5934,2929,5934
blimp,2965,7547,2965,7547
blimp,2987,516,2987,516
blimp,3037,9728,3037,9728
blimp,3046,3376,3046,3376
blimp,3080,11796,3080,11796
blimp,3134,6679,3134,6679
blimp,3164,8443,3164,8443
blimp,3182,6757,3182,6757
blimp,3205,10058,3205,10058
blimp,3261,2704,3261,2704
blimp,3292,8405,3292,8405
blimp,3304,9823,3304,9823
blimp,3350,1535,3350,1535
blimp,3376,10292,3376,10292
blimp,3414,5893,3414,5893
blimp,3450,9886,3450,9886
blimp,3480,11626,3480,11626
blimp,3494,7580,3494,7580
blimp,3530,12007,3530,12007
blimp,3557,5013,3557,5013
blimp,3611,9563,3611,9563
blimp,3635,5863,3635,5863
blimp,3677,1487,3677,1487
blimp,3696,4298,3696,4298
blimp,3719,11896,3719,11896
blimp,3759,7595,3759,7595
blimp,3788,8733,3788,8733
blimp,3820,236,3820,236
blimp,3840,11711,3840,11711
blimp,3882,2749,3882,2749
blimp,3909,8905,3909,8905
blimp,3941,6121,3941,6121
blimp,3975,11981,3975,11981
blimp,4018,6425,4018,6425
blimp,4058,10221,4058,10221
blimp,4067,9429,4067,9429
blimp,4099,10018,4099,10018
blimp,4153,6385,4153,6385
blimp,4170,7046,4170,7046
blimp,4204,4807,4204,4807
blimp,4254,2394,4254,2394
blimp,4272,2013,4272,2013
blimp,4298,9351,4298,9351
blimp,4324,8578,4324,8578
blimp,4353,1886,4353,1886
blimp,4385,9461,4385,9461
blimp,4432,3719,4432,3719
blimp,4451,4534,4451,4534
blimp,4503,10618,4503,10618
blimp,4534,8824,4534,8824
blimp,4562,3494,4562,3494
blimp,4583,12176,4583,12176
blimp,4620,7096,4620,7096
blimp,4643,4583,4643,4583
blimp,4695,4503,4695,4503
blimp,4707,1826,4707,1826
blimp,4748,6363,4748,6363
blimp,4791,576,4791,576
blimp,4807,6905,4807,6905
blimp,4853,2403,4853,2403
blimp,4878,7119,4878,7119
blimp,4923,9499,4923,9499
blimp,4934,3557,4934,3557
blimp,4986,11046,4986,11046
blimp,5013,4791,5013,4791
blimp,5035,4748,5035,4748
blimp,5064,10539,5064,10539
blimp,5103,720,5103,720
blimp,5139,168,5139,168
blimp,5176,11118,5176,11118
blimp,5205,4562,5205,4562
blimp,5241,8790,5241,8790
blimp,5253,1968,5253,1968
blimp,5298,8651,5298,8651
blimp,5325,6553,5325,6553
blimp,5375,6518,5375,6518
blimp,5381,10394,5381,10394
blimp,5411,6958,5411,6958
blimp,5471,2293,5471,2293
blimp,5496,2326,5496,2326
blimp,5505,1811,5505,1811
blimp,5565,6492,5565,6492
blimp,5594,9910,5594,9910
blimp,5601,6453,5601,6453
blimp,5647,1931,5647,1931
blimp,5683,11031,5683,11031
blimp,5719,766,5719,766
blimp,5737,6990,5737,6990
blimp,5775,9707,5775,9707
blimp,5798,3530,5798,3530
blimp,5852,11967,5852,11967
blimp,5863,1902,5863,1902
blimp,5893,2249,5893,2249
blimp,5934,3696,5934,3696
blimp,5970,2362,5970,2362
blimp,5998,7009,5998,7009
blimp,6044,8637,6044,8637
blimp,6067,2585,6067,2585
blimp,6097,6307,6097,6307
blimp,6121,8554,6121,8554
blimp,6167,2233,6167,2233
blimp,6206,7252,6206,7252
blimp,6229,4878,6229,4878
blimp,6262,11828,6262,11828
blimp,6293,7266,6293,7266
blimp,6307,6206,6307,6206
blimp,6363,4923,6363,4923
blimp,6385,10758,6385,10758
blimp,6425,813,6425,813
blimp,6453,8879,6453,8879
blimp,6492,3611,6492,3611
blimp,6518,2520,6518,2520
blimp,6553,6167,6553,6167
blimp,6566,10428,6566,10428
blimp,6622,1727,6622,1727
blimp,6640,8739,6640,8739
blimp,6679,3788,6679,3788
blimp,6708,2537,6708,2537
blimp,6749,10734,6749,10734
blimp,6757,7308,6757,7308
blimp,6798,1682,6798,1682
blimp,6824,12130,6824,12130
blimp,6860,11001,6860,11001
blimp,6905,2023,6905,2023
blimp,6938,12262,6938,12262
blimp,6958,7353,6958,7353
blimp,6990,3677,6990,3677
blimp,7009,9395,7009,9395
blimp,7046,8482,7046,8482
blimp,7096,4432,7096,4432
blimp,7119,4707,7119,4707
blimp,7137,1758,7137,1758
blimp,7184,9322,7184,9322
blimp,7228,221,7228,221
blimp,7252,6293,7252,6293
blimp,7266,6566,7266,6566
blimp,7308,10700,7308,10700
blimp,7353,560,7353,560
blimp,7391,3480,7391,3480
blimp,7401,2436,7401,2436
blimp,7451,11480,7451,11480
blimp,7486,1784,7486,1784
blimp,7499,783,7499,783
blimp,7547,11157,7547,11157
blimp,7580,9848,7580,9848
blimp,7595,631,7595,631
blimp,7647,11657,7647,11657
blimp,7662,7137,7662,7137
blimp,7708,7184,7708,7184
blimp,7742,6622,7742,6622
blimp,7755,11193,7755,11193
blimp,7800,8849,7800,8849
blimp,7825,7228,7825,7228
blimp,7865,2491,7865,2491
blimp,7893,11867,7893,11867
blimp,7931,4853,7931,4853
blimp,7964,4451,7964,4451
blimp,7997,9262,7997,9262
blimp,8001,6262,8001,6262
blimp,8032,6229,8032,6229
blimp,8084,8524,8084,8524
blimp,8102,96,8102,96
blimp,8158,10511,8158,10511
blimp,8185,6860,8185,6860
blimp,8215,3759,8215,3759
blimp,8241,6749,8241,6749
blimp,8280,8241,8280,8241
blimp,8293,3304,8293,3304
blimp,8321,1333,8321,1333
blimp,8375,9776,8375,9776
blimp,8405,1101,8405,1101
blimp,8443,8280,8443,8280
blimp,8451,8102,8451,8102
blimp,8482,1354,8482,1354
blimp,8524,11267,8524,11267
blimp,8554,10493,8554,10493
blimp,8578,12208,8578,12208
blimp,8637,5375,8637,5375
blimp,8651,7893,8651,7893
blimp,8696,57,8696,57
blimp,8733,7997,8733,7997
blimp,8739,5411,8739,5411
blimp,8790,11353,8790,11353
blimp,8824,4153,8824,4153
blimp,8849,1191,8849,1191
blimp,8879,7755,8879,7755
blimp,8905,5565,8905,5565
blimp,8944,5103,8944,5103
blimp,8971,9124,8971,9124
blimp,9001,1025,9001,1025
blimp,9037,8032,9037,8032
blimp,9063,349,9063,349
blimp,9096,8215,9096,8215
blimp,9124,9666,9124,9666
blimp,9172,12122,9172,12122
blimp,9184,9184,9184,9184
blimp,9229,2877,9229,2877
blimp,9262,2987,9262,2987
blimp,9307,11528,9307,11528
blimp,9322,11763,9322,11763
blimp,9351,9975,9351,9975
blimp,9395,5176,9395,5176
blimp,9429,4254,9429,4254
blimp,9461,12249,9461,12249
blimp,9499,3134,9499,3134
blimp,9513,1150,9513,1150
blimp,9563,315,9563,315
blimp,9570,11300,9570,11300
blimp,9623,8321,9623,8321
blimp,9653,5205,9653,5205
blimp,9666,940,9666,940
blimp,9707,9063,9707,9063
blimp,9728,9096,9728,9096
blimp,9776,8084,9776,8084
blimp,9823,10872,9823,10872
blimp,9848,2965,9848,2965
blimp,9886,1281,9886,1281
blimp,9910,9570,9910,9570
blimp,9945,2901,9945,2901
blimp,9975,4099,9975,4099
blimp,9987,3292,9987,3292
blimp,10018,11558,10018,11558
blimp,10058,7800,10058,7800
blimp,10100,5601,10100,5601
blimp,10135,5683,10135,5683
blimp,10174,4058,10174,4058
blimp,10200,3080,10200,3080
blimp,10221,5594,10221,5594
blimp,10270,4018,10270,4018
blimp,10292,5325,10292,5325
blimp,10312,3046,10312,3046
blimp,10359,10800,10359,10800
blimp,10394,5381,10394,5381
blimp,10428,2929,10428,2929
blimp,10441,10644,10441,10644
blimp,10493,5139,10493,5139
blimp,10511,960,10511,960
blimp,10539,2828,10539,2828
blimp,10577,3182,10577,3182
blimp,10618,9987,10618,9987
blimp,10644,4170,10644,4170
blimp,10669,7825,10669,7825
blimp,10700,1392,10700,1392
blimp,10734,3350,10734,3350
blimp,10758,1156,10758,1156
blimp,10800,12050,10800,12050
blimp,10818,10174,10818,10174
blimp,10872,10818,10872,10818
blimp,10903,1081,10903,1081
blimp,10919,5471,10919,5471
blimp,10958,5505,10958,5505
blimp,11001,1002,11001,1002
blimp,11031,10312,11031,10312
blimp,11046,5737,11046,5737
blimp,11098,3261,11098,3261
blimp,11118,9229,11118,9229
blimp,11157,7865,11157,7865
blimp,11193,11733,11193,11733
blimp,11214,5241,11214,5241
blimp,11247,3941,11247,3941
blimp,11267,8158,11267,8158
blimp,11300,4067,11300,4067
blimp,11353,3975,11353,3975
blimp,11376,16,11376,16
blimp,11419,3164,11419,3164
blimp,11447,357,11447,357
blimp,11480,9172,11480,9172
blimp,11493,5719,11493,5719
blimp,11528,3205,11528,3205
blimp,11558,4204,11558,4204
blimp,11613,9623,11613,9623
blimp,11626,1279,11626,1279
blimp,11657,5064,11657,5064
blimp,11711,7742,11711,7742
blimp,11733,7931,11733,7931
blimp,11763,10903,11763,10903
blimp,11796,5647,11796,5647
blimp,11828,9653,11828,9653
blimp,11867,5253,11867,5253
blimp,11896,5496,11896,5496
blimp,11910,8185,11910,8185
blimp,11967,9037,11967,9037
blimp,11981,393,11981,393
blimp,12007,7964,12007,7964
blimp,12050,8293,12050,8293
blimp,12066,270,12066,270
blimp,12122,8001,12122,8001
blimp,12130,3037,12130,3037
blimp,12176,3909,12176,3909
blimp,12208,1246,12208,1246
blimp,12249,5298,12249,5298
blimp,12262,12066,12262,12066
bread,8,6367,8,6367
bread,53,3992,53,3992
bread,79,5446,79,5446
bread,99,7089,99,7089
bread,133,2395,133,2395
bread,191,11017,191,11017
bread,208,1860,208,1860
bread,231,12225,231,12225
bread,276,7061,276,7061
bread,313,997,313,997
bread,321,8025,321,8025
bread,381,3503,381,3503
bread,394,11732,394,11732
bread,429,8,429,8
bread,459,8605,459,8605
bread,482,3724,482,3724
bread,538,760,538,760
bread,568,1210,568,1210
bread,595,6368,595,6368
bread,637,10216,637,10216
bread,661,5748,661,5748
bread,701,4144,701,4144
bread,730,8263,730,8263
bread,760,4845,760,4845
bread,776,3010,776,3010
bread,830,11190,830,11190
bread,858,9355,858,9355
bread,868,4169,868,4169
bread,919,8855,919,8855
bread,950,11696,950,11696
bread,969,3464,969,3464
bread,997,1786,997,1786
bread,1034,11510,1034,11510
bread,1086,11865,1086,11865
bread,1104,9335,1104,9335
bread,1149,12133,1149,12133
bread,1160,7216,1160,7216
bread,1210,8526,1210,8526
bread,1237,3765,1237,3765
bread,1277,830,1277,830
bread,1298,1741,1298,1741
bread,1332,7923,1332,7923
bread,1365,7259,1365,7259
bread,1387,4433,1387,4433
bread,1409,10986,1409,10986
bread,1470,8865,1470,8865
bread,1488,2488,1488,2488
bread,1530,6264,1530,6264
bread,1537,10701,1537,10701
bread,1593,6297,1593,6297
bread,1604,7173,1604,7173
bread,1633,2431,1633,2431
bread,1667,4499,1667,4499
bread,1700,9472,1700,9472
bread,1741,1852,1741,1852
bread,1786,7117,1786,7117
bread,1805,8565,1805,8565
bread,1852,568,1852,568
bread,1860,381,1860,381
bread,1892,5483,1892,5483
bread,1930,3235,1930,3235
bread,1983,11153,1983,11153
bread,2001,1805,2001,1805
bread,2037,5172,2037,5172
bread,2059,7141,2059,7141
bread,2109,99,2109,99
bread,2113,10134,2113,10134
bread,2161,6315,2161,6315
bread,2196,10778,2196,10778
bread,2219,776,2219,776
bread,2263,276,2263,276
bread,2274,12099,2274,12099
bread,2305,4472,2305,4472
bread,2347,7968,2347,7968
bread,2395,2434,2395,2434
bread,2431,7956,2431,7956
bread,2434,10501,2434,10501
bread,2488,10590,2488,10590
bread,2507,8041,2507,8041
bread,2545,9457,2545,9457
bread,2564,2059,2564,2059
bread,2597,8137,2597,8137
bread,2654,10389,2654,10389
bread,2675,2037,2675,2037
bread,2713,6817,2713,6817
bread,2731,6638,2731,6638
bread,2759,8727,2759,8727
bread,2789,730,2789,730
bread,2822,5322,2822,5322
bread,2878,8207,2878,8207
bread,2900,9394,2900,9394
bread,2917,2196,2917,2196
bread,2964,4630,2964,4630
bread,3004,6600,3004,6600
bread,3010,2219,3010,2219
bread,3059,6875,3059,6875
bread,3092,3227,3092,3227
bread,3113,191,3113,191
bread,3141,8752,3141,8752
bread,3199,8104,3199,8104
bread,3227,2001,3227,2001
bread,3235,9873,3235,9873
bread,3274,4719,3274,4719
bread,3300,5347,3300,5347
bread,3359,3662,3359,3662
bread,3362,3113,3362,3113
bread,3405,1104,3405,1104
bread,3454,3141,3454,3141
bread,3464,4701,3464,4701
bread,3503,2161,3503,2161
bread,3527,9214,3527,9214
bread,3579,11077,3579,11077
bread,3605,701,3605,701
bread,3631,6725,3631,6725
bread,3662,4086,3662,4086
bread,3681,4642,3681,4642
bread,3724,11926,3724,11926
bread,3765,2113,3765,2113
bread,3787,4049,3787,4049
bread,3822,9740,3822,9740
bread,3856,6704,3856,6704
bread,3896,3199,3896,3199
bread,3904,5260,3904,5260
bread,3964,2109,3964,2109
bread,3992,4761,3992,4761
bread,4001,1086,4001,1086
bread,4049,5309,4049,5309
bread,4086,10727,4086,10727
bread,4125,3631,4125,3631
bread,4144,11335,4144,11335
bread,4169,6760,4169,6760
bread,4207,9426,4207,9426
bread,4250,6663,4250,6663
bread,4266,3605,4266,3605
bread,4299,8190,4299,8190
bread,4334,661,4334,661
bread,4360,133,4360,133
bread,4399,1034,4399,1034
bread,4433,6811,4433,6811
bread,4472,11633,4472,11633
bread,4499,10250,4499,10250
bread,4529,12081,4529,12081
bread,4572,6588,4572,6588
bread,4602,637,4602,637
bread,4630,9899,4630,9899
bread,4642,6987,4642,6987
bread,4701,8783,4701,8783
bread,4719,2305,4719,2305
bread,4761,10322,4761,10322
bread,4789,9627,4789,9627
bread,4825,5399,4825,5399
bread,4845,6439,4845,6439
bread,4879,5189,4879,5189
bread,4903,3527,4903,3527
bread,4928,2347,4928,2347
bread,4965,6417,4965,6417
bread,5015,6959,5015,6959
bread,5032,4789,5032,4789
bread,5076,4572,5076,4572
bread,5099,595,5099,595
bread,5148,4001,5148,4001
bread,5172,9834,5172,9834
bread,5189,7017,5189,7017
bread,5223,8806,5223,8806
bread,5260,4825,5260,4825
bread,5309,1160,5309,1160
bread,5322,12173,5322,12173
bread,5347,4529,5347,4529
bread,5399,5423,5399,5423
bread,5423,3059,5423,3059
bread,5446,11468,5446,11468
bread,5483,1892,5483,1892
bread,5522,313,5522,313
bread,5564,1930,5564,1930
bread,5590,6476,5590,6476
bread,5608,4125,5608,4125
bread,5648,321,5648,321
bread,5677,6541,5677,6541
bread,5721,5223,5721,5223
bread,5748,9175,5748,9175
bread,5763,8085,5763,8085
bread,5805,8665,5805,8665
bread,5837,4602,5837,4602
bread,5870,1149,5870,1149
bread,5915,6903,5915,6903
bread,5930,6923,5930,6923
bread,5973,11044,5973,11044
